date,high,low,open,close,volume,quoteVolume,weightedAverage
1470182400,590.0,511.073869,531.60000008,566.18900527,2149258.2379152,3918.62275951,548.47286146
1470268800,595.34100603,566.22900523,566.22900523,581.04100001,1041142.548837,1793.3872692,580.54529923
1470355200,584.97999998,569.000031,581.04101016,574.75600001,312077.75230956,543.05066428,574.6752059
1470441600,592.001,563.001,574.99999999,582.53300002,524834.19440544,912.93252935,574.88826121
1470528000,625.0,584.86400001,586.31999465,602.00004615,704568.22283066,1176.3525672,598.9430741
1470614400,613.34653466,591.78361695,602.00005616,597.99999899,348890.6146654,583.29438035,598.13813816
1470700800,625.29967988,586.0000005,597.99999898,602.00001069,864945.24066901,1435.87725588,602.38104415
1470787200,619.0,590.00000001,602.00001067,594.68600519,722794.02353432,1193.25658195,605.73227457
1470873600,605.51249999,585.03,597.88499477,589.24000523,576238.32334481,968.8622086,594.75776661
1470960000,603.21,582.6286338,589.01000077,587.04601803,439698.10930945,745.78821991,589.57502622
1471046400,592.01916177,583.1,587.04601803,583.53000526,180267.94500036,306.96196543,587.26476014
1471132800,585.60598364,561.0001,585.60598364,567.998863,611289.63355801,1069.31334625,571.66557931
1471219200,598.875,561.01000001,567.998863,565.7999886,429359.66774121,752.80530171,570.34623263
1471305600,583.88999998,561.97999991,563.72220595,576.52023523,358097.22303074,623.16977288,574.63830662
1471392000,580.0,566.0,576.52023522,574.85998412,266777.14028508,466.28065546,572.13855466
1471478400,578.201,566.0,572.28900521,576.4709936,240698.904387,419.82414975,573.33267876
1471564800,576.97628147,562.98575308,575.72953481,575.99006035,206821.74982274,361.28474151,572.46190071
1471651200,584.0510751,570.31156601,575.00000111,581.99999999,204748.51369479,353.69837601,578.87886284
1471737600,585.05,580.20000001,581.99999999,580.87500552,104998.96939323,180.00188506,583.32149887
1471824000,594.98999999,578.0,580.87500552,588.38599481,499539.89856771,850.02600646,587.67601787
1471910400,595.0,580.1,585.26300519,585.03999477,510550.87039172,871.52429138,585.8137007
1471996800,589.81064312,578.50000001,585.03999477,583.0,247364.41754043,424.07547637,583.30281123
1472083200,582.9899867,572.99999999,580.38000747,575.78999591,275660.25270053,478.64582524,575.91696859
1472169600,585.92252841,574.05000008,575.00000122,578.97999795,277381.46506157,480.00829163,577.86806998
1472256000,578.97999786,565.00000002,577.70001024,572.35799479,294008.561742,514.86755849,571.03726364
1472342400,577.71735618,562.98575308,571.89799481,574.1719607,614303.30420393,1075.11388176,571.38440366
1472428800,589.0,570.6650052,574.17196075,573.6960052,879169.92209996,1526.1620912,576.06588918
1472515200,584.31999999,572.42180328,576.79999407,579.96000001,334361.12129914,578.27809345,578.20125833
1472601600,581.83825636,572.02874947,581.17,573.81003125,338189.67664701,586.90744893,576.2231801
1472688000,577.57754404,570.16069518,573.81003398,574.34090776,369562.63090024,644.05593951,573.80517472
1472774400,598.61000177,570.0,574.34090776,576.01000003,570336.41129238,989.52248879,576.37539091
1472860800,614.99799999,560.33,578.22741293,610.41999481,1252396.3845254,2140.82335192,585.00687756
1472947200,620.0,600.0,608.00000045,610.65,664441.5109972,1087.86456275,610.77594927
1473033600,615.0,603.30830002,613.45999479,610.10000541,665842.37937781,1093.86838666,608.70428974
1473120000,616.9,608.0,611.41062641,614.74713894,421109.8418378,686.73928561,613.20191033
1473206400,623.9,609.726108,615.85017282,619.72886368,591237.2764883,957.01044626,617.79605311
1473292800,635.6916378,615.33010519,619.02213382,634.26777916,409016.24861557,651.34907126,627.95245539
1473379200,634.8999947,621.1,632.34000001,627.00000002,297066.86814298,474.77553379,625.69961381
1473465600,630.0,623.30000021,627.00000002,627.99998771,118418.74856049,188.75011188,627.38372645
1473552000,635.95,591.66395154,627.99998771,610.51369403,526386.42356186,853.29580007,616.88622341
1473638400,618.0,607.43117447,610.51369335,611.99999999,374215.31610929,611.68300787,611.7798129
1473724800,620.6,608.4,611.99999999,614.00100015,447833.11665427,728.94323555,614.3593833
1473811200,618.30045086,612.55,614.00100015,615.59957393,227947.75185436,370.12343326,615.86954883
1473897600,616.62578322,609.0,613.10901111,612.6,322701.37031769,526.18654014,613.28320985
1473984000,614.48979942,608.0,612.6,608.47603904,232030.92939536,379.61371935,611.22904038
1474070400,612.01975329,605.99999359,610.46602794,608.99999997,127673.80353956,209.73924066,608.72635534
1474156800,617.47,606.89544201,608.99999999,612.35478011,185760.76909168,303.05495554,612.96067164
1474243200,614.71983807,608.12198402,613.99999484,609.00000008,180273.75970092,294.70989486,611.69903978
1474329600,616.98079117,603.0,609.00000001,603.0,493177.6361842,807.33766498,610.86910418
1474416000,605.50918039,593.2,603.0,597.49999999,409252.44123803,683.74264976,598.54748183
1474502400,600.0,595.02200012,597.49999999,597.15000008,258328.09971823,432.29364731,597.57551684
1474588800,605.31364962,596.1489746,597.15000008,604.1449957,366227.04318889,609.59644794,600.76964757
1474675200,608.0,602.0,604.1449957,603.79999964,135880.1672356,224.47541298,605.32316404
1474761600,605.0,598.68232627,603.02468725,601.89673437,89145.62463227,148.247415,601.33004432
1474848000,610.0,600.34170207,601.49999997,607.80651197,197249.52357375,325.32903917,606.3077679
1474934400,610.94593703,603.02469015,609.99999589,606.04401133,175943.48845669,289.62300686,607.49140879
1475020800,607.24597648,603.17306638,606.61782325,604.20000002,104636.81827439,172.92464119,605.10068174
1475107200,608.7,604.2,604.20000002,607.39999791,109545.96595032,180.60552769,606.54824551
1475193600,612.0,605.00050011,607.26333193,611.5050501,136738.12111239,225.22352949,607.12182879
1475280000,616.99999999,610.90421062,611.50505008,613.62569006,178032.64097111,289.41726708,615.141739
1475366400,615.66734371,607.50050313,615.32319552,611.66651183,127511.5105981,208.78501221,610.73114994
1475452800,614.85,609.17596586,611.34805554,612.99999628,152064.09267578,248.47801404,611.98208325
1475539200,613.78464703,608.58724194,611.44150158,612.26038093,135190.05309981,221.1622791,611.27084442
1475625600,616.99999999,608.58704168,612.26038076,613.05897033,295410.21837351,481.57551907,613.42449247
1475712000,616.35952319,611.51469128,613.05897033,614.00957436,210280.96484423,342.5097115,613.94161328
1475798400,621.88716005,611.2,612.20060007,617.53312308,157596.36290983,255.13995928,617.68592953
1475884800,623.72135462,617.00000001,619.86992,620.49000058,154673.92444533,249.38985092,620.2093785
1475971200,621.32345625,615.5562341,621.29999998,617.00000001,144299.04030983,233.38228254,618.29475116
1476057600,621.329,615.55726872,617.1,618.75470275,164969.39432048,266.54652913,618.91405924
1476144000,643.5,618.25000002,619.99996996,642.96999999,615160.31910817,967.40268561,635.88857903
1476230400,643.99999999,635.1,640.11000232,636.00050012,224711.81617849,351.83647695,638.68254402
1476316800,642.65,635.20012345,636.0103,639.37842931,146657.17331893,229.44503537,639.18216004
1476403200,642.7128,635.76290167,639.15772223,640.0,114740.43466096,179.25184835,640.10740038
1476489600,646.0,639.0,639.999999,640.99999999,107106.06479872,166.68728429,642.55690081
1476576000,646.6,639.75980949,640.99999999,644.4626621,157178.59768438,244.13720205,643.81256262
1476662400,646.6,639.000001,642.27598394,640.60279395,531398.45134324,825.94893358,643.37930559
1476748800,641.99999998,631.80876656,640.59878151,637.0,120703.9519177,189.1108184,638.27100394
1476835200,641.94485909,626.05,637.0,632.53240637,231553.26171886,365.85051912,632.91767981
1476921600,636.18943575,626.91,631.97998091,633.64964643,102001.98492524,161.57263779,631.30729509
1477008000,637.16989999,630.48413396,633.64703413,632.88658111,67531.88181105,106.40168064,634.68811211
1477094400,670.87468175,632.56031148,633.6,663.0,396924.45344407,602.04565997,659.29294044
1477180800,669.02920717,655.01000003,662.70484868,658.0,216651.44499727,327.0659407,662.40906813
1477267200,659.37826053,653.0,658.0,655.6,75592.35476123,115.26715532,655.80133865
1477353600,666.0,652.96513003,655.00000001,658.48960538,233041.77911723,353.11181419,659.96596475
1477440000,685.58889338,658.01810158,660.80550202,677.75246256,407044.62690663,606.17303555,671.4990655
1477526400,689.0,675.1,677.75246256,688.90999999,415024.86753744,607.77701844,682.85712513
1477612800,695.0,683.27333681,688.37474674,692.69796292,465447.39862917,675.20471531,689.3426365
1477699200,724.5360206,691.23743598,692.39331469,713.14687271,1027083.2714664,1447.85408867,709.38313432
1477785600,716.21000062,695.14000258,713.15687271,702.10000142,682354.9917384,966.35236995,706.11405627
1477872000,712.03122342,688.0,702.10000141,702.70116079,611620.33793933,872.53756489,700.96734232
1477958400,744.60000001,700.0,702.7011555,734.96999879,1075941.3457445,1474.37313888,729.76190176
1478044800,748.9,723.86556408,734.88999996,747.79999999,495284.05693187,677.05041089,731.53202326
1478131200,751.002387,674.1323,747.8,690.777557,1514572.967766,2129.0252808,711.39266472
1478217600,712.83600687,684.44742857,690.777557,708.73999977,449322.54825664,642.57443625,699.25369406
1478304000,711.8,700.0,705.54914936,709.02999479,255763.89081467,361.89662102,706.7319117
1478390400,721.90579101,701.35,708.99999947,712.37936,420875.97907032,590.37049248,712.90144821
1478476800,714.99999751,698.91028213,712.37935984,705.453,264740.29015671,375.16801268,705.65794846
1478563200,716.0,702.68039594,705.478,713.1480179,381995.64864273,537.60422529,710.55179753
1478649600,743.12345678,709.42981963,713.1480179,723.49652225,1091849.5342245,1496.67035717,729.51904806
1478736000,727.07499999,710.01,724.9999457,716.89999719,328712.59789478,458.50487954,716.92279092
1478822400,722.85815314,709.60421896,716.89999659,718.70645592,316613.37604502,441.35604731,717.36498904
1478908800,720.0,699.07659926,718.70645592,705.0429297,310152.97434131,438.12680476,707.90686844
1478995200,706.99999041,681.7228,705.0429297,700.10507388,548329.64844762,789.79110255,694.27174689
1479081600,710.73657611,695.0,702.23999999,707.35,253720.71418093,360.13639035,704.5128484
1479168000,717.90021102,705.42398115,705.46838108,710.3,221195.89030656,310.48597246,712.41830525
1479254400,751.002387,709.05,713.0,743.42655325,777829.39066716,1058.45145533,734.8748842
1479340800,757.00695209,735.0,743.43000001,739.5,615579.43548796,824.91851001,746.23060098
1479427200,755.0,734.1,739.5,752.2,316235.07363038,423.4293858,746.84252967
1479513600,759.0,740.0,752.2,750.92000083,235718.4358395,313.3885995,752.16021328
1479600000,757.0,715.65000002,750.92000083,732.00000001,518551.70084572,704.18108,736.38970937
1479686400,742.68668396,730.0,733.97639343,738.60300615,128153.50962135,173.77797354,737.45542666
1479772800,751.0,731.58575284,740.0,748.17379309,357743.61596903,481.77035886,742.5604531
1479859200,751.0,731.00000001,749.99999942,739.31710591,336861.3973458,454.698672,740.84535119
1479945600,745.00766316,728.28980075,742.35948016,737.70763551,332450.55241014,451.65488261,736.0720878
1480032000,740.2053982,731.000002,737.70763551,740.2053982,205491.77469241,279.01155004,736.4991688
1480118400,743.0,722.11138261,740.2053982,733.5,220043.15958653,300.32947959,732.6725298
1480204800,738.020211,727.00000001,733.0331055,729.72890417,150402.29921818,205.1016707,733.30606574
1480291200,735.83998546,727.5,727.50000001,731.31003027,115833.08435189,158.17380291,732.3152268
1480377600,735.35,728.1044379,732.03938313,731.2,183662.22804274,250.84377181,732.17774839
1480464000,745.17857021,727.89328149,730.41813611,738.5,247364.19801423,335.31664243,737.70331296
1480550400,755.0,738.91291171,741.65669308,755.0,298924.97925776,398.83877519,749.48825904
1480636800,782.43814906,753.35383601,755.0,775.72553148,681502.6531367,886.31828537,768.91412981
1480723200,776.77583641,756.77694722,775.72553148,764.25973783,215171.17470712,280.95427717,765.85833422
1480809600,772.5,761.97280902,767.51537252,771.79799933,147413.03580885,191.94113753,768.01168163
1480896000,772.963,747.0,771.79799904,753.3400001,552583.81949421,730.85653245,756.07700685
1480982400,763.51700987,748.87310374,753.49999593,758.21022346,659929.99765167,871.67827635,757.07977995
1481068800,770.5,753.0,757.81649032,766.08939045,307676.74539652,403.45462994,762.60556346
1481155200,773.0,760.0,766.06890174,768.52004359,179679.54892006,233.94540474,768.04051406
1481241600,774.0,765.59723565,767.50000008,769.22,131317.73087181,170.39039999,770.68737956
1481328000,776.0,769.1741091,771.95860026,774.97999209,116041.50607748,150.14004625,772.88843966
1481414400,774.97999993,753.25670245,773.5,768.0,321391.5481194,420.63638434,764.06026697
1481500800,780.0,767.47912171,768.0,779.09999996,272349.94501553,351.40013836,775.04222476
1481587200,786.70933342,766.52,778.88888888,776.60000001,288850.61484197,370.81657267,778.95821311
1481673600,781.99800122,773.19018763,776.60000001,777.0,159777.67044361,205.38581532,777.93916875
1481760000,781.99800089,776.00001001,778.33748831,777.00427907,106829.10901279,137.18435196,778.72663672
1481846400,784.7850419,774.0,777.00427907,782.32000001,131496.90174501,168.71410359,779.4066942
1481932800,794.12969878,781.36038303,782.32000001,794.12969577,206571.50523606,261.77228099,789.12673433
1482019200,795.0,785.50168337,794.12969576,789.30083165,126332.60814694,160.1156845,789.0083257
1482105600,794.999999,786.0,789.5,793.17870645,180525.45908135,228.15702949,791.23338643
1482192000,804.03440219,789.49985085,792.78692173,801.99499865,281043.61953672,353.14959194,795.8203151
1482278400,829.99626099,796.91935265,800.07815395,828.99,531600.06039932,650.08937127,817.73381306
1482364800,869.0,826.224,828.99,860.79999999,784872.18662461,921.47210442,851.75903085
1482451200,920.0,841.89484999,860.49999999,918.90561655,1787126.8542354,2002.5328261,892.43323801
1482537600,918.90561637,880.0,917.00000009,893.60966646,828606.1838204,923.63274762,897.11650648
1482624000,899.48946432,850.88369341,893.54640164,896.35444823,1391652.2947241,1590.47987163,874.98893858
1482710400,916.48999999,886.3237195,895.99,902.0,807680.43774602,893.72896465,903.71966188
1482796800,939.98603,899.28789852,904.35,933.9368203,1161298.0387156,1251.51091696,927.91682675
1482883200,984.49999999,932.52200217,933.99289512,980.5,1697988.8175672,1765.90961499,961.53778378
1482969600,983.53352975,950.48662063,980.24135135,974.75099999,1397035.0881137,1441.84442116,968.92221352
1483056000,977.0,925.4,971.10000019,958.94500534,1526415.6804604,1608.27541316,949.10092386
1483142400,967.51,946.0,958.94500534,966.17368384,408137.76637232,427.24617821,955.27540604
1483228800,1008.54999326,957.02,965.00000055,999.36463982,1196868.2615889,1207.33863593,991.32772361
1483315200,1034.32896003,994.00000044,999.92218873,1019.00000076,1847781.3863449,1818.58703006,1016.0533182
1483401600,1042.02336482,1010.0,1019.00000076,1037.1,1367241.145063,1337.77121326,1022.02912688
1483488000,1148.0,1035.9006986,1037.1,1136.0,4139509.1591641,3778.22776354,1095.6219207
1483574400,1159.103,882.01,1134.10000001,998.8,9624745.136866,9567.93438544,1005.93761925
1483660800,1024.88,870.0,998.8,896.0,5718737.7427937,6225.01903437,918.66992072
1483747200,910.8275191,818.45971802,896.0,907.19047915,4446078.05007,5134.10070398,865.98964578
1483833600,939.65955395,891.1,907.0,916.0,2712345.5780679,2954.8408452,917.93288375
1483920000,916.41833046,880.0,916.41832969,902.0,1561326.5181909,1743.42476903,895.55141462
1484006400,915.83230945,898.0,903.00000001,907.1,783912.57744492,862.98518534,908.37315722
1484092800,927.82810365,751.0,907.92945179,781.81160101,6522541.3315688,7934.39754847,822.05880052
1484179200,832.87989967,752.0102,781.85160104,803.6952791,3077949.3504498,3910.82414915,787.03343158
1484265600,830.59290797,776.02899497,805.00000361,826.0,2009714.1107619,2488.40324743,807.63200772
1484352000,836.04000001,801.97500223,827.0,817.47703098,1110991.2121731,1348.38778314,823.94043172
1484438400,823.498,805.0,817.47703099,818.7012449,732380.16398741,899.25918519,814.42611434
1484524800,834.15680536,816.0,818.762,829.00000001,643792.21530256,779.12020498,826.30666126
1484611200,908.53017772,827.75970935,829.00000001,902.70000066,2679383.2936977,3037.14221337,882.20541069
1484697600,912.0,850.0,902.27579339,886.20000033,1959863.3497482,2225.51448717,880.63383143
1484784000,906.999999,883.3,886.20000054,900.23240036,1219112.3879597,1361.92585351,895.13858982
1484870400,902.42999999,882.5432,900.30000001,895.0,841765.1320593,940.82405676,894.71046792
1484956800,928.51849391,894.00000001,895.09971139,925.70599998,1397883.9921076,1522.35825273,918.2358946
1485043200,939.06071045,894.10010012,925.70599998,924.11939955,1567170.0554924,1706.43442891,918.38867579
1485129600,927.2351,912.22165,923.99,912.22165,1425305.1990417,1550.69061842,919.14220806
1485216000,923.0,884.281,912.22165,885.00000008,2149635.0546418,2382.92736589,902.098438
1485302400,899.99,882.08,885.10000044,892.66777263,948855.91472975,1064.25663454,891.56683072
1485388800,918.0,892.66777263,892.66777263,914.09767069,997564.75311133,1099.56863718,907.23281783
1485475200,921.65,907.8,916.00000001,917.02745093,781208.90448862,852.67093534,916.19037557
1485561600,926.0,909.9873,917.43677492,918.58600386,828333.82823408,900.64556252,919.71121904
1485648000,923.0,911.86040584,918.99000001,914.9998,372564.31351804,406.00077708,917.64433604
1485734400,920.0,911.16052226,913.0,918.0,327532.95255875,357.18802099,916.97630746
1485820800,970.0,916.75,919.1191873,967.12176383,1647534.6170477,1740.49804278,946.58803201
1485907200,986.0,955.4,967.75582245,983.0,1644502.3348428,1700.02729787,967.3387815
1485993600,1009.999999,968.2776983,983.0,1007.99699708,2242695.7436829,2253.14242214,995.36350727
1486080000,1023.0,989.0,1007.99699708,1015.04315425,1960600.2894197,1947.59662894,1006.67677294
1486166400,1040.0,1002.23999999,1015.87273408,1032.95,1587073.4294643,1550.46454947,1023.61155565
1486252800,1034.0,999.0,1033.0,1010.0,1448222.4411524,1426.32188471,1015.35456805
1486339200,1025.0,1007.30000001,1008.57261956,1021.20000021,560751.24025699,550.63749243,1018.36734324
1486425600,1055.29399983,1020.60000001,1022.69999279,1052.00000003,1102651.502685,1056.14827224,1044.03096768
1486512000,1069.06999999,1015.0,1052.00000003,1050.98999999,2142753.4290729,2055.26844068,1042.56621016
1486598400,1077.99999998,898.18028762,1050.6,987.00000001,6958597.5427829,7100.03482906,980.07935317
1486684800,1004.99,901.99999995,988.23458713,995.29110341,2487858.5801233,2557.24419392,972.86703633
1486771200,1010.0,984.1,994.0,1000.50000023,1135899.4264698,1136.5816038,999.39979907
1486857600,1005.0,991.57565803,1000.50000023,996.50000001,621557.99590675,621.74448496,999.70005515
1486944000,1004.20000001,975.85416898,996.50000001,995.11000001,857268.01021427,865.49527485,990.49415418
1487030400,1019.0,988.91109699,995.11,1012.10000524,1207110.3803025,1198.54234738,1007.14871104
1487116800,1018.0,1002.32721451,1011.19293063,1014.83589839,680988.27254322,674.17299834,1010.10908805
1487203200,1045.0,1011.6,1011.6,1039.49925987,964262.69031022,934.66209822,1031.66983249
1487289600,1063.58,1035.00000001,1039.49925949,1053.67070767,1311452.8862116,1247.8330214,1050.98427731
1487376000,1070.0,1051.11500341,1055.11944577,1057.7862231,919652.58777619,863.59005814,1064.9179887
1487462400,1066.19785215,1045.00000001,1059.219,1058.17262239,707934.47204595,670.68798723,1055.53474271
1487548800,1095.0,1040.00755062,1058.08301527,1094.71027735,1387040.9288178,1302.62813183,1064.80191462
1487635200,1133.55363963,1083.333,1092.24051989,1127.0,2656343.1489539,2402.6066097,1105.60885757
1487721600,1138.9786543,1108.55,1126.99999999,1126.0,1182696.1070597,1051.74868712,1124.50447672
1487808000,1195.0,1120.0,1126.49999999,1188.0,1936980.772604,1672.24795974,1158.30954453
1487894400,1225.0,1107.51,1186.16100001,1188.11048987,7018124.0659106,5970.28798757,1175.50846467
1487980800,1191.116,1129.0,1188.11048987,1153.0,2634468.543102,2273.42629508,1158.80974404
1488067200,1189.0,1134.0,1153.0,1179.0,1216121.1929504,1040.93826679,1168.29329053
1488153600,1199.0,1171.37648778,1179.0,1192.2,1453567.9543164,1224.77468844,1186.80437147
1488240000,1208.092,1178.11,1196.48999991,1185.00000201,2167634.1192595,1818.14036259,1192.22594903
1488326400,1234.48999999,1183.0000001,1188.04216581,1234.0,3283736.1922137,2703.65627659,1214.55386938
1488412800,1279.50000001,1212.26243937,1231.17972735,1258.43,5983817.1276341,4799.13259462,1246.85388654
1488499200,1294.97999998,1252.50000002,1258.45,1287.95000001,4588433.685983,3597.79249619,1275.34694978
1488585600,1291.53675867,1235.0,1287.00000002,1267.99999982,3571027.4701457,2826.99209301,1263.18976235
1488672000,1280.0,1241.0899,1261.30000071,1276.00290001,2335489.4368149,1848.81702453,1263.23449309
1488758400,1287.0,1267.75010435,1279.87999997,1274.3162846,1890269.727893,1478.48495886,1278.51806443
1488844800,1282.0,1169.05515973,1274.69300001,1231.26,6024888.0375216,4895.53802606,1230.68966177
1488931200,1243.64892872,1143.00000021,1231.250001,1146.00000025,6603168.4357802,5567.3610132,1186.04998312
1489017600,1210.0,1135.0,1146.40800021,1192.91479877,5097344.1165313,4328.40339445,1177.64996743
1489104000,1365.0,1000.0,1192.91479876,1113.0,18086024.287537,15499.51578906,1166.87672916
1489190400,1200.00000001,1105.0,1109.99999989,1175.00999951,7782516.5421708,6674.53949104,1166.00052372
1489276800,1232.3,1166.72254864,1174.0,1224.4,5703290.3993873,4756.8395843,1198.9663091
1489363200,1249.00000004,1171.0,1224.4,1237.0,8987304.3675635,7321.33073175,1227.55065941
1489449600,1260.0,1220.5,1236.99999999,1243.22313985,4361732.4270018,3513.58428064,1241.39114892
1489536000,1267.51000001,1241.58999971,1247.94999989,1255.0099998,5010240.605003,4005.00351838,1250.99530674
1489622400,1265.20000004,1119.31,1255.1099998,1166.0,14513281.784091,12126.03075227,1196.86994702
1489708800,1173.99999969,1052.0,1166.0,1070.0,17732666.664374,15941.24577772,1112.37646741
1489795200,1095.07999999,935.0,1070.0,966.00000029,20086872.733984,19991.051024,1004.79323022
1489881600,1063.456,965.00000003,971.29066,1015.1,12207329.511626,12050.74329652,1012.99390512
1489968000,1053.49999998,1010.0,1014.0,1036.88000006,5606782.1918047,5417.55364473,1034.92878141
1490054400,1123.4,1034.0,1036.88000006,1117.97999765,9763917.2938416,8977.94194729,1087.54515802
1490140800,1118.0,986.22000007,1117.97999764,1037.69999999,11601986.923637,11129.43293247,1042.45984445
1490227200,1057.006,1002.52000002,1034.82316026,1034.99999987,5107689.1201645,4921.86660961,1037.7544792
1490313600,1037.50588201,930.1,1034.99999983,942.51000039,13381400.049497,13665.09513551,979.23943571
1490400000,980.08958297,888.98999998,946.79999997,971.95083163,13539527.463583,14511.42726562,933.02520942
1490486400,1008.49999999,948.42378187,971.95083163,963.04740785,8418519.6536257,8623.20783385,976.26310484
1490572800,1046.52104237,957.673528,966.99999999,1040.25000001,9665623.1186773,9542.79751511,1012.8710269
1490659200,1066.0,1015.5,1042.70581575,1042.34645781,7787918.0691067,7460.12537819,1043.93930052
1490745600,1057.98,1008.0,1042.0,1040.0,6149111.6021545,5946.86694366,1034.00860661
1490832000,1053.29999995,1022.0,1040.0,1040.59908959,7528565.3023409,7270.61752548,1035.47811117
1490918400,1095.0,1036.79880654,1040.59908959,1081.36295113,10672163.567536,10072.7394047,1059.50954737
1491004800,1107.11526922,1069.00000101,1078.15705958,1095.87488705,6334579.8717233,5824.83344363,1087.51261869
1491091200,1140.0,1075.0,1095.0,1106.63248382,17178718.541374,15633.8080686,1098.81856461
1491177600,1161.0,1101.01,1107.797979,1151.2102033,17393398.7283,15273.96368913,1138.76129878
1491264000,1164.43609029,1122.38204087,1151.2102033,1143.90818147,10546892.970701,9217.25836932,1144.25489099
1491350400,1147.88568475,1113.49769376,1143.90818147,1139.99999994,10383414.545307,9199.821243,1128.65394566
1491436800,1220.0,1137.23976888,1137.2656011,1193.92000001,14807549.44844,12557.3680464,1179.19212001
1491523200,1208.0,1176.52610038,1194.11636853,1197.58999997,9709020.7560589,8133.25771008,1193.74315952
1491609600,1207.76999999,1172.40000002,1197.58999997,1189.68903824,5942459.3575465,4993.32304961,1190.08109399
1491696000,1227.32926696,1180.00000002,1189.68903823,1216.54157433,7033619.5967046,5837.22744036,1204.95897556
1491782400,1228.99999993,1202.0,1216.54157429,1219.49999999,4710062.2081547,3866.97237504,1218.02323661
1491868800,1246.17325885,1205.98,1219.54999997,1235.99999901,4563138.8670314,3725.2829572,1224.91067643
1491955200,1240.24999996,1220.57,1235.3121445,1227.00000044,6514305.7260039,5301.9662533,1228.65846646
1492041600,1240.0,1160.99998944,1227.00000035,1186.00000004,9560771.8801522,7992.83585865,1196.1676743
1492128000,1221.73333333,1183.98989962,1188.98989872,1207.5051791,5774865.9823952,4800.06173687,1203.08160581
1492214400,1218.0,1185.99999959,1207.5051791,1194.54959853,4947169.9788501,4104.21789704,1205.38677598
1492300800,1217.00000001,1190.00000009,1193.94839339,1212.5,3253026.4592128,2691.61774504,1208.57668783
1492387200,1240.48624047,1205.26,1212.56,1238.99999999,7497021.9530006,6124.05300205,1224.19285895
1492473600,1279.99999999,1236.50000223,1238.99999999,1268.04810031,9455075.6645271,7500.09328047,1260.66107592
1492560000,1293.0,1257.00000001,1265.0,1262.88999999,6540119.5128344,5163.50041313,1266.60578862
1492646400,1328.0,1260.0,1262.89,1306.65000023,8629088.8722415,6683.05788018,1291.18870836
1492732800,1334.99999999,1305.55,1306.65000023,1328.0,6823843.60854,5175.24681011,1318.55423691
1492819200,1349.0,1291.63403611,1328.0,1346.0,6871016.032421,5207.99741996,1319.32016826
1492905600,1366.9,1336.33991796,1345.3667575,1352.19356875,7462767.432938,5537.5988081,1347.65404493
1492992000,1357.76054805,1325.95555477,1352.19356875,1347.39901051,7107234.2429539,5294.38259921,1342.41039625
1493078400,1380.81459654,1341.0960042,1346.86288997,1371.30000001,6630005.3390622,4876.41783008,1359.60567163
1493164800,1412.93003847,1364.65264554,1372.98,1398.62832429,8147237.9505366,5857.68188701,1390.86384472
1493251200,1448.88882222,1390.00000009,1398.62832429,1439.38101398,9877013.957389,6953.12883897,1420.5135826
1493337600,1450.0,1369.54757195,1439.38101398,1413.29999998,12034818.981516,8545.89155839,1408.25786277
1493424000,1438.0,1404.1203479,1413.29999997,1424.63835519,11151114.554715,7861.70106246,1418.40989197
1493510400,1442.75347154,1402.0,1424.63835515,1435.08977391,9521701.9646241,6694.79524991,1422.25439452
1493596800,1585.16,1429.01149368,1435.08977389,1529.99999999,20038395.802244,13412.00859184,1494.0637463
1493683200,1615.02380427,1510.0,1529.99999999,1561.907,11571053.71835,7422.17146827,1558.98496387
1493769600,1628.88882222,1545.30940914,1562.14433334,1615.62000002,15060856.611379,9510.43168964,1583.61440393
1493856000,1699.13,1515.0,1615.62,1603.89857162,26329240.648002,16308.05491792,1614.49300854
1493942400,1663.9717299,1454.12233181,1603.89857162,1543.4,32397184.731807,20371.31886167,1590.33320089
1494028800,1629.48,1540.34490983,1543.40000001,1598.2058167,21397848.989857,13521.52198936,1582.50299091
1494115200,1657.0,1568.0,1598.2058167,1620.15,30423501.191191,19051.15440815,1596.93741068
1494201600,1723.99999999,1609.99000001,1621.99999994,1705.6743542,35687457.648562,21428.80773893,1665.39632458
1494288000,1813.8000001,1690.09940342,1705.6743542,1758.51393978,31031382.589537,17657.7834923,1757.37700052
1494374400,1816.38960565,1705.1,1758.89751477,1799.99999997,19590186.244489,11064.34365869,1770.56921303
1494460800,1900.99899995,1757.41238003,1799.99999997,1860.10327257,23108792.967502,12497.83636284,1849.02348667
1494547200,1876.88899399,1704.0,1857.5438325,1735.70623556,22671159.462042,12647.81643398,1792.49592847
1494633600,1828.56892521,1651.95470847,1735.70623556,1822.18209573,15487324.079017,8946.70591635,1731.06439664
1494720000,1855.0,1776.777,1822.18209573,1826.0,11894862.005852,6537.96045898,1819.35361654
1494806400,1835.0,1720.0,1821.00000004,1771.09832331,17995978.976383,10205.64188977,1763.33631639
1494892800,1799.99,1719.0,1774.4785105,1787.00000024,20535506.520349,11641.71334021,1763.95912871
1494979200,1897.9,1770.13994165,1790.98999949,1872.99999994,25413098.858037,13764.56270894,1846.26997569
1495065600,1948.0,1852.28556046,1872.99999999,1942.14469914,18368974.30046,9691.52645629,1895.36440758
1495152000,1994.0,1925.99999996,1942.2612287,1966.99999984,21303398.31478,10851.22736721,1963.22476655
1495238400,2075.51461898,1959.94713601,1966.9999998,2074.60645908,18428479.181757,9191.44067801,2004.96090083
